epoch,train_loss,train_loss_triplet,train_loss_delta,train_loss_retr,train_acc_retr1,train_triplet_acc,train_pos_sim_mean,val_loss,val_loss_triplet,val_loss_delta,val_loss_retr,val_acc_retr1,val_triplet_acc,val_pos_sim_mean,val_recall@1,val_recall@5,val_recall@1_freq<=$1,val_recall@1_freq<=$2,val_recall@1_freq<=$5,val_recall@1_freq<=$10,val_recall@1_freq<=$20,val_recall@1_freq<=$50,val_recall@1_freq<=$100,val_recall@1_freq<=$1000000,lr
63,1.631317792400237,0.004299947341355766,0.08137696506755968,1.5456408791003688,0.9797757056451613,0.975554435483871,0.392653675569642,1.0071845352649689,0.04495695559307933,0.08266395190730691,0.8795636259019375,0.8437261786311865,0.9146817810833454,0.2655019545927644,0.4155844155844156,0.7022977022977023,0.41007194244604317,0.43434343434343436,0.44881889763779526,0.42045454545454547,0.39080459770114945,0.375,0.4166666666666667,0.0,0.00015963116241558543
64,1.5688523102191188,0.004306292645314017,0.0792260292556978,1.485319985978065,0.981413810483871,0.9779485887096774,0.3906779904519358,0.9958799332380295,0.04515944398008287,0.08091129967942834,0.8698091953992844,0.8464414980262518,0.9148008748888969,0.27377467043697834,0.4175824175824176,0.7042957042957043,0.4064748201438849,0.4444444444444444,0.4645669291338583,0.4090909090909091,0.42528735632183906,0.34375,0.4166666666666667,0.0,0.00015833430780661884
65,1.5697359529233748,0.004472190197937438,0.07812342173870533,1.4871403392284148,0.9808467741935484,0.9760584677419355,0.3947861199417422,0.9924424663186073,0.04450298298615962,0.07687361165881157,0.8710658773779869,0.8431783504784107,0.9223037324845791,0.2765920106321573,0.42357642357642356,0.6963036963036963,0.420863309352518,0.41414141414141414,0.48031496062992124,0.4318181818181818,0.39080459770114945,0.34375,0.4166666666666667,0.0,0.00015702244229975004
66,1.56619933391771,0.00451724526318421,0.07650794695702291,1.4851741386998085,0.9810987903225806,0.9742943548387096,0.39170854851122827,0.9952908866107464,0.04557886067777872,0.07581920828670263,0.8738928101956844,0.8442144598811865,0.9157774373888969,0.2732657892629504,0.41358641358641357,0.7082917082917083,0.4028776978417266,0.45454545454545453,0.48031496062992124,0.42045454545454547,0.367816091954023,0.3125,0.4166666666666667,0.0,0.00015569590638974632
67,1.5257585519744503,0.003984773637644286,0.07598513521013721,1.44578864834001,0.9817918346774194,0.9802167338709677,0.39312242644448436,0.9890758469700813,0.04385311366058886,0.07843096600845456,0.866791769862175,0.8422613348811865,0.9152296110987663,0.26852730195969343,0.4115884115884116,0.7042957042957043,0.39388489208633093,0.41414141414141414,0.4881889763779528,0.45454545454545453,0.3793103448275862,0.34375,0.5,0.0,0.00015435504437907917
68,1.548954384461526,0.004639546624891791,0.0753161916208844,1.4689986436597762,0.9813508064516129,0.9742943548387096,0.3952670892880809,0.9865579605102539,0.045099944225512445,0.07758100563660264,0.86387699842453,0.8432378973811865,0.9119902811944485,0.28585479594767094,0.4245754245754246,0.7042957042957043,0.4118705035971223,0.45454545454545453,0.4881889763779528,0.4659090909090909,0.3793103448275862,0.34375,0.3333333333333333,0.0,0.00015300020428856022
69,1.547338820753559,0.00395935486660399,0.0759160169550488,1.467463455373241,0.9822328629032258,0.9795866935483871,0.39467395313324466,0.9965194091200829,0.044480725890025496,0.07585215987637639,0.876186516135931,0.8476919755339622,0.9206602498888969,0.2705572145059705,0.42357642357642356,0.6993006993006993,0.41007194244604317,0.43434343434343436,0.4881889763779528,0.4659090909090909,0.3793103448275862,0.375,0.4166666666666667,0.0,0.0001516317377670125
70,1.5024533190073506,0.004149093087049081,0.07549695436271929,1.4228072719227882,0.9830519153225806,0.9783266129032258,0.3939622953053444,0.991749856621027,0.04608267149887979,0.0770601686090231,0.8686070181429386,0.8434522654861212,0.9108946248888969,0.2656172551214695,0.4205794205794206,0.7072927072927073,0.4010791366906475,0.46464646464646464,0.48031496062992124,0.4659090909090909,0.3793103448275862,0.375,0.4166666666666667,0.0,0.00015025
71,1.5055112680119853,0.004183449688547802,0.07480566269688067,1.426522157365276,0.9825478830645161,0.9785786290322581,0.3963025397350711,0.9866587519645691,0.045618569012731314,0.07431462500244379,0.8667255640029907,0.8454053904861212,0.9129668436944485,0.28254590183496475,0.4225774225774226,0.6963036963036963,0.40827338129496404,0.42424242424242425,0.5118110236220472,0.4431818181818182,0.40229885057471265,0.34375,0.3333333333333333,0.0,0.0001488553496176393
72,1.5145496178057887,0.004257513951386265,0.07311480089781745,1.4371773047793297,0.9825478830645161,0.9780745967741935,0.3981060431368889,1.003768965601921,0.04783486505039036,0.07256205938756466,0.8833720497786999,0.8444288279861212,0.9083936735987663,0.28351590037345886,0.43456543456543456,0.7042957042957043,0.4244604316546763,0.41414141414141414,0.4881889763779528,0.48863636363636365,0.40229885057471265,0.375,0.5,0.0,0.000147448148601517
73,1.5289018702122472,0.0041966960913757045,0.07390754868186289,1.4507976284911555,0.9819178427419355,0.9770665322580645,0.3974647620512593,0.9888689182698727,0.04473188775591552,0.0762606356292963,0.8678763918578625,0.8444288279861212,0.9227324686944485,0.2849799171090126,0.41858141858141856,0.7042957042957043,0.4028776978417266,0.4444444444444444,0.4645669291338583,0.45454545454545453,0.40229885057471265,0.375,0.4166666666666667,0.0,0.00014602876219073734
74,1.5060492311754534,0.004023989339569403,0.07326558070077051,1.4287596638164213,0.9825478830645161,0.9787046370967742,0.39739987782893643,0.979935422539711,0.04360364633612335,0.07198148057796061,0.8643503040075302,0.8474180605262518,0.9157774373888969,0.27777598705142736,0.4255744255744256,0.6953046953046953,0.4244604316546763,0.41414141414141414,0.44881889763779526,0.4431818181818182,0.41379310344827586,0.375,0.4166666666666667,0.0,0.00014459755878712453
75,1.489068920093198,0.004383256626874021,0.06978988734584662,1.4148957806248819,0.9829889112903226,0.9754284274193549,0.3966510625135514,0.9876458793878555,0.045266445726156235,0.0709323063492775,0.8714471384882927,0.8444288279861212,0.9281631074845791,0.2746123690158129,0.41358641358641357,0.7012987012987013,0.40467625899280574,0.41414141414141414,0.4566929133858268,0.4431818181818182,0.39080459770114945,0.375,0.4166666666666667,0.0,0.00014315490985960388
76,1.486408767680968,0.004102975264803747,0.07081429155603532,1.4114915026772408,0.9826738911290323,0.9789566532258065,0.39476394412979005,0.9833641424775124,0.04281574615743011,0.07156860618852079,0.8689797818660736,0.8434522654861212,0.9207793436944485,0.2816543700173497,0.4175824175824176,0.7052947052947053,0.40467625899280574,0.3939393939393939,0.48031496062992124,0.4659090909090909,0.40229885057471265,0.375,0.4166666666666667,0.0,0.0001417011898477872
77,1.4603103692493131,0.00405675810825121,0.06891196158023612,1.3873416517050035,0.9822958669354839,0.9792086693548387,0.3971983538039269,0.9871816150844097,0.044089500210247934,0.06924413098022342,0.8738479875028133,0.8412252254784107,0.9198027811944485,0.2663785181939602,0.42657342657342656,0.7002997002997003,0.4136690647482014,0.46464646464646464,0.47244094488188976,0.45454545454545453,0.39080459770114945,0.375,0.4166666666666667,0.0,0.00014023677606478672
78,1.4751712155918921,0.004176704611557896,0.06909931285847579,1.4018951952457428,0.9830519153225806,0.9790826612903226,0.3980801997165526,0.9812297746539116,0.04365278081968427,0.06704354286193848,0.8705334365367889,0.8481207098811865,0.9192549511790276,0.27389947324991226,0.42357642357642356,0.7072927072927073,0.4154676258992806,0.4444444444444444,0.4881889763779528,0.4431818181818182,0.3793103448275862,0.3125,0.4166666666666667,0.0,0.00013876204859928368
79,1.4641787150213796,0.004248106451174657,0.0676650902136199,1.3922655255563798,0.9815398185483871,0.9768145161290323,0.39579990073557825,0.9833414182066917,0.046061690896749496,0.06589352968148887,0.871386207640171,0.8442144598811865,0.9139434061944485,0.2736786939203739,0.43156843156843155,0.7082917082917083,0.4244604316546763,0.46464646464646464,0.47244094488188976,0.4659090909090909,0.39080459770114945,0.3125,0.4166666666666667,0.0,0.00013727739021687614
80,1.4591294527053833,0.004270535510224891,0.06663279391584857,1.3882261235867777,0.9824848790322581,0.9758064516129032,0.40238121055787607,0.9958699904382229,0.04615068808197975,0.07037574565038085,0.8793435581028461,0.8473585154861212,0.9163252636790276,0.26570611726492643,0.42357642357642356,0.7002997002997003,0.41906474820143885,0.42424242424242425,0.48031496062992124,0.42045454545454547,0.40229885057471265,0.34375,0.4166666666666667,0.0,0.0001357831862607323
81,1.4601696696012252,0.004050869160451957,0.06601634173984489,1.3901024566542717,0.983429939516129,0.9788306451612904,0.3947105789857526,0.9889012686908245,0.04882793384604156,0.06440252903848886,0.8756708055734634,0.8434522654861212,0.9025342985987663,0.2777276672422886,0.42657342657342656,0.7002997002997003,0.4244604316546763,0.43434343434343436,0.47244094488188976,0.4659090909090909,0.367816091954023,0.3125,0.4166666666666667,0.0,0.0001342798245515745
82,1.4552226028134745,0.0043382320211329045,0.06434966548676452,1.3865346985478555,0.9826738911290323,0.9754284274193549,0.3948384809397882,0.9958517365157604,0.04638573247939348,0.06250088359229267,0.8869651071727276,0.8410108592361212,0.9071074686944485,0.2782656326889992,0.4305694305694306,0.6993006993006993,0.41906474820143885,0.47474747474747475,0.47244094488188976,0.4659090909090909,0.3793103448275862,0.375,0.4166666666666667,0.0,0.00013276769528702045
83,1.4624438391577812,0.0042642928747227415,0.06270378028913852,1.395475767793194,0.9820438508064516,0.9751764112903226,0.3981897179638186,0.9989986307919025,0.047021822072565556,0.06735069211572409,0.8846261091530323,0.8419874217361212,0.9068692810833454,0.26927476469427347,0.4225774225774226,0.6963036963036963,0.41007194244604317,0.47474747474747475,0.4881889763779528,0.4318181818181818,0.3563218390804598,0.375,0.4166666666666667,0.0,0.0001312471909403073
84,1.4328418672084808,0.00391990240173219,0.06376423010782849,1.3651577311177407,0.9821698588709677,0.9797127016129032,0.39842294589165717,0.9922648407518864,0.046603429480455816,0.06337731890380383,0.8822840824723244,0.8402486629784107,0.9117520935833454,0.2785923406481743,0.4305694305694306,0.7042957042957043,0.4118705035971223,0.47474747474747475,0.48031496062992124,0.4772727272727273,0.39080459770114945,0.40625,0.4166666666666667,0.0,0.00012971870615842527
85,1.3915509461395201,0.0039909589165378545,0.06264603501486202,1.3249139564652597,0.9841859879032258,0.9798387096774194,0.3972429462498234,0.9890396073460579,0.04356274846941233,0.06142732733860612,0.8840495236217976,0.8461675848811865,0.9240186735987663,0.26735192351043224,0.4245754245754246,0.7042957042957043,0.41007194244604317,0.48484848484848486,0.48031496062992124,0.4318181818181818,0.39080459770114945,0.34375,0.4166666666666667,0.0,0.00012818263765968706
86,1.4186863380093728,0.0036660146602850046,0.06294846063059184,1.35207185918285,0.9835559475806451,0.9817288306451613,0.40001352972561316,0.9951431080698967,0.04726382717490196,0.06078790873289108,0.887091375887394,0.8429639842361212,0.9007002636790276,0.26133002433925867,0.4275724275724276,0.7032967032967034,0.4172661870503597,0.45454545454545453,0.4881889763779528,0.4431818181818182,0.39080459770114945,0.34375,0.4166666666666667,0.0,0.0001266393841307594
87,1.4171423436172548,0.004335957696199448,0.061159957861227375,1.3516464271853048,0.9826108870967742,0.9761844758064516,0.39860248036922946,0.9881109930574894,0.046399728395044804,0.061650580028072,0.8800606764853001,0.8414991404861212,0.9128477498888969,0.2801288915798068,0.4275724275724276,0.7102897102897103,0.420863309352518,0.41414141414141414,0.49606299212598426,0.45454545454545453,0.3793103448275862,0.375,0.4166666666666667,0.0,0.00012508934612318412
88,1.424049572117867,0.0036914081388057375,0.06161776476449544,1.3587403994414113,0.9825478830645161,0.9799647177419355,0.40006773582389277,0.9942452013492584,0.04740191297605634,0.06239420431666076,0.8844490833580494,0.8414991404861212,0.9099180623888969,0.27682884223759174,0.41858141858141856,0.7032967032967034,0.4064748201438849,0.4444444444444444,0.4566929133858268,0.4659090909090909,0.3793103448275862,0.375,0.4166666666666667,0.0,0.00012353292594941486
89,1.412632224059874,0.004405744477539443,0.06102512975133235,1.3472013528789244,0.9827998991935484,0.9753024193548387,0.4002373124803266,0.9813799969851971,0.04454266803804785,0.0619637961499393,0.8748735263943672,0.8447027411311865,0.9232802949845791,0.27835760824382305,0.42957042957042957,0.7002997002997003,0.41906474820143885,0.45454545454545453,0.47244094488188976,0.4772727272727273,0.3793103448275862,0.375,0.4166666666666667,0.0,0.00012197052757839673
90,1.401513595013849,0.0037237532481911684,0.06158213737991548,1.3362077039576346,0.9826738911290323,0.9818548387096774,0.4018771833469791,0.9830617755651474,0.045516304206103086,0.06144327064976096,0.8761022053658962,0.8505621161311865,0.9075362011790276,0.27154441177845,0.4175824175824176,0.6983016983016983,0.4010791366906475,0.42424242424242425,0.4881889763779528,0.4772727272727273,0.3793103448275862,0.34375,0.4166666666666667,0.0,0.00012040255653071645
91,1.4088962265560705,0.004265291806434341,0.0595384873750229,1.3450924446505885,0.9828629032258065,0.9756804435483871,0.40260918847014826,0.9847696721553802,0.0468399211531505,0.06082185241393745,0.8771079070866108,0.8410108592361212,0.9221846386790276,0.27957518957555294,0.42157842157842157,0.6953046953046953,0.40827338129496404,0.42424242424242425,0.4881889763779528,0.4772727272727273,0.39080459770114945,0.34375,0.3333333333333333,0.0,0.00011882941977334916
92,1.4159791671460675,0.003893080252436771,0.05904630160019282,1.3530397869406208,0.9835559475806451,0.9803427419354839,0.4013260727928531,0.9880078695714474,0.04520469065755606,0.06022727955132723,0.8825758919119835,0.8446431942284107,0.9166349060833454,0.27668782602995634,0.4225774225774226,0.7012987012987013,0.4136690647482014,0.42424242424242425,0.49606299212598426,0.4431818181818182,0.3793103448275862,0.34375,0.4166666666666667,0.0,0.00011725152561403035
93,1.4052472595245606,0.004156869830988017,0.05903551472170699,1.3420548713014973,0.9829259072580645,0.9765625,0.40114669333542546,0.9952732548117638,0.045897913398221135,0.05899052554741502,0.890384815633297,0.8392721004784107,0.9108946248888969,0.26168913394212723,0.4195804195804196,0.6973026973026973,0.40827338129496404,0.43434343434343436,0.4645669291338583,0.4659090909090909,0.39080459770114945,0.34375,0.4166666666666667,0.0,0.00011566928359527937
94,1.4044806005493287,0.003926034277913371,0.057059567752144026,1.3434949969091723,0.9826738911290323,0.9793346774193549,0.40082568194596996,0.9979190267622471,0.05075747612863779,0.059019609121605754,0.8881419375538826,0.8373189754784107,0.9083936735987663,0.2732135495170951,0.42957042957042957,0.6993006993006993,0.4244604316546763,0.46464646464646464,0.4881889763779528,0.42045454545454547,0.3793103448275862,0.34375,0.4166666666666667,0.0,0.00011408310438810279
95,1.3193464413765938,0.003907725996536863,0.05764870615976472,1.2577900038130823,0.9845010080645161,0.9787046370967742,0.40436688377972574,0.9912918210029602,0.04416977032087743,0.05820295354351401,0.8889190927147865,0.8422017879784107,0.9193740449845791,0.27934128791093826,0.4205794205794206,0.7092907092907093,0.4064748201438849,0.40404040404040403,0.4881889763779528,0.48863636363636365,0.3793103448275862,0.375,0.4166666666666667,0.0,0.00011249339968540467
96,1.358948591736055,0.003842208971740723,0.05682825489390281,1.2982781250630655,0.9839969758064516,0.9800907258064516,0.3997358319259459,0.9839530289173126,0.04420799762010574,0.05497388890944421,0.884771142154932,0.8446431942284107,0.9127286560833454,0.28922504372894764,0.4195804195804196,0.7002997002997003,0.40467625899280574,0.41414141414141414,0.5039370078740157,0.4772727272727273,0.3793103448275862,0.3125,0.4166666666666667,0.0,0.00011090058209513152
97,1.385240594225545,0.004291343656199564,0.05678362059857576,1.3241656362529723,0.9820438508064516,0.9760584677419355,0.4034995737095033,0.9885594099760056,0.04465686914045364,0.057284784968942404,0.8866177648305893,0.8368306942284107,0.9117520935833454,0.2697647623717785,0.41858141858141856,0.7002997002997003,0.40827338129496404,0.45454545454545453,0.47244094488188976,0.42045454545454547,0.39080459770114945,0.34375,0.4166666666666667,0.0,0.00010930506503318016
98,1.3437912281482451,0.004428198798597159,0.0564448238620835,1.2829182047036387,0.9827368951612904,0.9765625,0.40326632126685114,0.9931850731372833,0.04662599880248308,0.05666857026517391,0.8898904956877232,0.8437261786311865,0.9178496561944485,0.27253866381943226,0.42657342657342656,0.6963036963036963,0.4172661870503597,0.45454545454545453,0.4881889763779528,0.4431818181818182,0.3793103448275862,0.34375,0.4166666666666667,0.0,0.00010770726261609538
99,1.3390125738036247,0.003956895716152259,0.05602111580270913,1.2790345645719958,0.9835559475806451,0.9785786290322581,0.4032962497684263,0.9959496259689331,0.04584654013160616,0.056156683480367064,0.8939463868737221,0.8365567810833454,0.9139434061944485,0.27207660395652056,0.4145854145854146,0.7022977022977023,0.40467625899280574,0.41414141414141414,0.47244094488188976,0.4318181818181818,0.39080459770114945,0.34375,0.5,0.0,0.00010610758955358593
100,1.321006573977009,0.004094115387312242,0.05451478712981747,1.2623976709381226,0.9845640120967742,0.9778225806451613,0.40376251671583424,0.9854705594480038,0.0421810686821118,0.05443083541467786,0.8888586424291134,0.840189116075635,0.9271865449845791,0.276615965180099,0.42857142857142855,0.7042957042957043,0.4244604316546763,0.43434343434343436,0.4645669291338583,0.4431818181818182,0.40229885057471265,0.375,0.4166666666666667,0.0,0.00010450646104088682
101,1.3392075925104079,0.004031779763012779,0.05436786447441386,1.2808079484008974,0.9828629032258065,0.9778225806451613,0.4045397740217947,0.9859171323478222,0.047254892298951745,0.05235215951688588,0.8863100707530975,0.8417135067284107,0.9075362011790276,0.28280009329319,0.4195804195804196,0.6983016983016983,0.4028776978417266,0.4444444444444444,0.47244094488188976,0.4772727272727273,0.3793103448275862,0.375,0.4166666666666667,0.0,0.0001029042926509952
102,1.3440570456366385,0.003733935657252122,0.053023698289067514,1.2872994037405137,0.9826738911290323,0.9795866935483871,0.40263961015209077,0.9868430569767952,0.04523749463260174,0.0526671907864511,0.8889383710920811,0.8397603817284107,0.9157774373888969,0.28312230855226517,0.42957042957042957,0.7012987012987013,0.4244604316546763,0.41414141414141414,0.47244094488188976,0.45454545454545453,0.40229885057471265,0.40625,0.4166666666666667,0.0,0.00010130150022680828
103,1.332254921236346,0.003994500761637615,0.05265135384134708,1.2756090673708147,0.9831779233870968,0.9784526209677419,0.4050377460737382,0.9868597611784935,0.044928117422387004,0.05257166177034378,0.8893599808216095,0.8375928904861212,0.9198027811944485,0.2706842375919223,0.4195804195804196,0.6983016983016983,0.39748201438848924,0.46464646464646464,0.4881889763779528,0.45454545454545453,0.39080459770114945,0.375,0.4166666666666667,0.0,9.969849977319172e-05
104,1.3495768625890054,0.0038241718850199943,0.0525640238737387,1.2931886714312337,0.9832409274193549,0.9793346774193549,0.40497018997707673,0.9871719218790531,0.04810699354857206,0.052256066584959626,0.8868088610470295,0.8434522654861212,0.9015577360987663,0.2762591205537319,0.42357642357642356,0.6923076923076923,0.4154676258992806,0.41414141414141414,0.4881889763779528,0.4659090909090909,0.367816091954023,0.375,0.4166666666666667,0.0,9.809570734900484e-05
105,1.3568907553149807,0.003758907219303036,0.05236868893787745,1.3007631547028018,0.983429939516129,0.9795866935483871,0.40289122034465114,0.9907986335456371,0.04381026164628565,0.05380633845925331,0.8931820243597031,0.8375333435833454,0.9206602498888969,0.275700930505991,0.4275724275724276,0.7012987012987013,0.4154676258992806,0.45454545454545453,0.49606299212598426,0.4431818181818182,0.40229885057471265,0.3125,0.4166666666666667,0.0,9.64935389591132e-05
106,1.3155690263355933,0.0038952449432408977,0.05213527135070293,1.2595385139988315,0.9846900201612904,0.9787046370967742,0.4033245357774919,0.9928101561963558,0.04675540258176625,0.052279187832027674,0.893775574862957,0.8399747498333454,0.9085127636790276,0.2712272219359875,0.42857142857142855,0.7032967032967034,0.41007194244604317,0.45454545454545453,0.49606299212598426,0.4772727272727273,0.40229885057471265,0.34375,0.4166666666666667,0.0,9.489241044641409e-05
107,1.3269902239403417,0.003747920110805764,0.05196333922926457,1.2712789612912363,0.983429939516129,0.9793346774193549,0.40311247711220094,0.984705489128828,0.0432456472190097,0.05219136201776564,0.8892684765160084,0.8431783504784107,0.9230421110987663,0.2663833824917674,0.4255744255744256,0.6993006993006993,0.40827338129496404,0.45454545454545453,0.5039370078740157,0.4431818181818182,0.39080459770114945,0.375,0.4166666666666667,0.0,9.329273738390464e-05
108,1.3099371348657916,0.0038918265410991864,0.050188054270561666,1.2558572527862364,0.9842489919354839,0.9790826612903226,0.40567593781217454,0.9873923398554325,0.044496482936665416,0.0516440209466964,0.8912518322467804,0.8448575623333454,0.9212080761790276,0.272767823189497,0.4225774225774226,0.6983016983016983,0.4064748201438849,0.42424242424242425,0.48031496062992124,0.45454545454545453,0.40229885057471265,0.40625,0.5,0.0,9.169493496681985e-05
109,1.2820603607162353,0.0040055650667542774,0.05078433171635674,1.2272704657047027,0.9846900201612904,0.9768145161290323,0.405919156487911,0.984934464097023,0.04658499185461551,0.05018227803520858,0.8881671838462353,0.8400342967361212,0.9148008748888969,0.2730582756921649,0.42857142857142855,0.6993006993006993,0.4154676258992806,0.42424242424242425,0.4881889763779528,0.5,0.40229885057471265,0.3125,0.4166666666666667,0.0,9.00994179048685e-05
110,1.2855931107074983,0.004046533447939099,0.048949375568378355,1.2325972035046546,0.9845010080645161,0.9771925403225806,0.4067671652282438,0.9813179150223732,0.04629183444194496,0.04861063580028713,0.8864154331386089,0.8429044373333454,0.9083936735987663,0.2863728543743491,0.42957042957042957,0.7002997002997003,0.4172661870503597,0.43434343434343436,0.49606299212598426,0.4431818181818182,0.40229885057471265,0.375,0.5,0.0,8.850660031459535e-05
111,1.2865770415913673,0.00394130798128073,0.04911998115600117,1.2335157507369596,0.9850050403225806,0.9778225806451613,0.40630479084868587,0.9854880534112453,0.04555144370533526,0.04977859486825764,0.8901580199599266,0.8433927185833454,0.9177305623888969,0.2749826181679964,0.42957042957042957,0.6963036963036963,0.4262589928057554,0.41414141414141414,0.48031496062992124,0.4431818181818182,0.41379310344827586,0.34375,0.4166666666666667,0.0,8.691689561189723e-05
112,1.299529652922384,0.0039161389105438794,0.04941230417499619,1.2462012138097518,0.984375,0.9793346774193549,0.403688179389123,0.9869763888418674,0.04489274963270873,0.04991850396618247,0.8921651355922222,0.8431783504784107,0.9198027811944485,0.27685755491256714,0.4255744255744256,0.6993006993006993,0.40827338129496404,0.43434343434343436,0.4881889763779528,0.4659090909090909,0.41379310344827586,0.375,0.4166666666666667,0.0,8.533071640472066e-05
113,1.302720308303833,0.003950257446230089,0.04831631785078395,1.2504537331481134,0.9825478830645161,0.977570564516129,0.4062353281244155,0.9817902408540249,0.04601025045849383,0.049425764475017786,0.8863542452454567,0.8463819529861212,0.9071074686944485,0.2797831278294325,0.42657342657342656,0.7022977022977023,0.4172661870503597,0.43434343434343436,0.47244094488188976,0.45454545454545453,0.40229885057471265,0.375,0.4166666666666667,0.0,8.374847438596966e-05
114,1.2740108969230806,0.0037656196537652923,0.048775673873962894,1.2214696049209564,0.9840599798387096,0.9803427419354839,0.40757258885329767,0.9853682294487953,0.044400000711902976,0.048345036106184125,0.8926231972873211,0.8446431942284107,0.9216368123888969,0.26254252530634403,0.42957042957042957,0.7002997002997003,0.420863309352518,0.41414141414141414,0.5039370078740157,0.45454545454545453,0.40229885057471265,0.34375,0.4166666666666667,0.0,8.217058022665086e-05
115,1.2908417447920768,0.0039404436621783044,0.04834152265421806,1.238559776736844,0.9848790322580645,0.9765625,0.40741498672193094,0.9795360118150711,0.046426781453192234,0.04970428883098066,0.8834049440920353,0.8426900692284107,0.9177305623888969,0.2748661832883954,0.42157842157842157,0.6973026973026973,0.40827338129496404,0.45454545454545453,0.4881889763779528,0.4318181818181818,0.39080459770114945,0.375,0.3333333333333333,0.0,8.059744346928357e-05
116,1.2746837026169222,0.003928081720885295,0.04821336044058684,1.2225422626060825,0.9845640120967742,0.9784526209677419,0.4042355165846886,0.9828557074069977,0.04670077469199896,0.047581816324964166,0.8885731175541878,0.8451314754784107,0.9064405485987663,0.2774205720052123,0.4325674325674326,0.6953046953046953,0.420863309352518,0.42424242424242425,0.49606299212598426,0.4659090909090909,0.42528735632183906,0.34375,0.4166666666666667,0.0,7.902947242160331e-05
117,1.2877011409690302,0.0038813063342052873,0.04697957941361012,1.2368402567601973,0.9827368951612904,0.9789566532258065,0.40455724659465975,0.9859424531459808,0.046287628123536706,0.0472289752215147,0.892425861209631,0.8399747498333454,0.9124190136790276,0.2773741353303194,0.42657342657342656,0.7012987012987013,0.420863309352518,0.42424242424242425,0.49606299212598426,0.4318181818181818,0.40229885057471265,0.3125,0.4166666666666667,0.0,7.746707405058518e-05
118,1.2547685960608144,0.004062028039873938,0.04704160738976732,1.2036649565542898,0.9855720766129032,0.9783266129032258,0.40812898331111475,0.9903623722493649,0.04881980107165873,0.04752364964224398,0.8940189145505428,0.8424161560833454,0.9071074686944485,0.275048291310668,0.4255744255744256,0.6943056943056943,0.4172661870503597,0.42424242424242425,0.4645669291338583,0.45454545454545453,0.40229885057471265,0.40625,0.4166666666666667,0.0,7.591065387681588e-05
119,1.2872333401633846,0.0037686598971636304,0.04665326669571861,1.2368114141206588,0.983429939516129,0.9798387096774194,0.40655149303136334,0.9855349212884903,0.04874744452536106,0.04661443177610636,0.8901730515062809,0.8410108592361212,0.8996046110987663,0.27446793485432863,0.4255744255744256,0.6933066933066933,0.4118705035971223,0.41414141414141414,0.5118110236220472,0.45454545454545453,0.39080459770114945,0.375,0.4166666666666667,0.0,7.43606158692406e-05
120,1.2731384572482878,0.003877039420448484,0.04708014038060942,1.2221812783710417,0.9839969758064516,0.9790826612903226,0.4033869134802972,0.981849692761898,0.04798156942706555,0.04627800243906677,0.8875901214778423,0.8409513123333454,0.9049161560833454,0.27930569276213646,0.42857142857142855,0.7002997002997003,0.41007194244604317,0.43434343434343436,0.5118110236220472,0.45454545454545453,0.41379310344827586,0.375,0.4166666666666667,0.0,7.281736234031299e-05
121,1.2659506446892215,0.0036286451337922874,0.04680861217240172,1.2155133894374293,0.9843119959677419,0.9807207661290323,0.4083175116008328,0.9858718030154705,0.046617126441560686,0.04634842253290117,0.8929062448441982,0.8417730536311865,0.9105849824845791,0.2681329380720854,0.4275724275724276,0.6943056943056943,0.4136690647482014,0.42424242424242425,0.5039370078740157,0.4431818181818182,0.42528735632183906,0.34375,0.4166666666666667,0.0,7.128129384157475e-05
122,1.2761571436159072,0.0037531689660916584,0.046590027279190475,1.225813950982786,0.9850680443548387,0.9797127016129032,0.4051113642992512,0.9796725250780582,0.04277299507521093,0.04624340287409723,0.890656128525734,0.8444883730262518,0.9290205761790276,0.26879063714295626,0.4325674325674326,0.6963036963036963,0.420863309352518,0.46464646464646464,0.4881889763779528,0.4431818181818182,0.40229885057471265,0.375,0.4166666666666667,0.0,6.975280905969274e-05
123,1.268193248779543,0.003826150445092935,0.04540635432086645,1.218960742075597,0.9838709677419355,0.9799647177419355,0.40690817611832775,0.9876656569540501,0.04733760794624686,0.043415840016677976,0.8969122134149075,0.8402486629784107,0.9017959199845791,0.2719076480716467,0.4305694305694306,0.6983016983016983,0.41906474820143885,0.45454545454545453,0.4881889763779528,0.45454545454545453,0.39080459770114945,0.375,0.4166666666666667,0.0,6.823230471297956e-05
124,1.2868321014027442,0.003969236110400919,0.04432615655804834,1.2385367126234117,0.9832409274193549,0.9779485887096774,0.40966215273064954,0.9894036203622818,0.04683773219585419,0.045065969694405794,0.8974999226629734,0.8436666317284107,0.9117520935833454,0.27517889998853207,0.4275724275724276,0.6893106893106893,0.4136690647482014,0.43434343434343436,0.49606299212598426,0.45454545454545453,0.40229885057471265,0.375,0.4166666666666667,0.0,6.672017544842552e-05
125,1.2208397172151073,0.003934759723403746,0.044956750086238305,1.1719482060401671,0.9862651209677419,0.9779485887096774,0.40623107119914026,0.9803820699453354,0.04600963438861072,0.042371063493192196,0.8920013718307018,0.8453458435833454,0.9173018261790276,0.27860403805971146,0.42857142857142855,0.6993006993006993,0.41007194244604317,0.43434343434343436,0.5196850393700787,0.4659090909090909,0.39080459770114945,0.375,0.4166666666666667,0.0,6.521681373926772e-05
